company_id,company,country,country_code,ca100,alignment_2030,alignment_2050,unit,cutoff_year,year,intensity_tco2_per_t,is_historical,data_type,source,source_file,source_url,accessed_date
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2021,1.970999693,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2022,1.880063222,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2023,2.260209862,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2024,1.98181108,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2025,1.964262642,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2026,1.946714204,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2027,1.929165766,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2028,1.911617329,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2029,1.894068891,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2030,1.876520453,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2031,1.834819999,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2032,1.793119544,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2033,1.75141909,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2034,1.709718635,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1035,Companhia Siderurgica Nacional (Steel),Brazil,BRA,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2024,2035,1.668018181,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2013,0.724,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2014,0.803,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2015,0.787,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2016,0.752,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2017,0.711,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2018,0.689,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2019,0.717,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2020,0.713,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2021,0.597,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2022,0.598,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2023,0.56615,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2024,0.5343,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2025,0.50245,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2026,0.4706,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2027,0.44345,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2028,0.4163,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2029,0.38915,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2030,0.362,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2031,0.3439,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2032,0.3258,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2033,0.3077,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2034,0.2896,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2035,0.2715,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2036,0.2534,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2037,0.2353,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2038,0.2172,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2039,0.1991,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2040,0.181,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2041,0.1629,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2042,0.1448,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2043,0.1267,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2044,0.1086,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2045,0.0905,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2046,0.0724,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2047,0.0543,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2048,0.0362,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2049,0.0181,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1546,Daido Steel,Japan,JPN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2022,2050,0,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2022,2.24,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2023,2.2,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2024,2.125714286,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2025,2.051428571,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2026,1.977142857,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2027,1.902857143,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2028,1.828571429,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2029,1.754285714,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2030,1.68,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2031,1.6464,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2032,1.6128,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2033,1.5792,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2034,1.5456,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2035,1.512,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2036,1.4784,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2037,1.4448,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2038,1.4112,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2039,1.3776,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2040,1.344,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2041,1.2096,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2042,1.0752,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2043,0.9408,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2044,0.8064,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2045,0.672,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2046,0.5376,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2047,0.4032,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2048,0.2688,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2049,0.1344,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1068,Erdemir,Turkey,TUR,No,Not Aligned,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2050,0,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1071,Evraz,United Kingdom,GBR,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2021,2013,2.15,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1071,Evraz,United Kingdom,GBR,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2021,2014,2.18,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1071,Evraz,United Kingdom,GBR,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2021,2015,2.09,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1071,Evraz,United Kingdom,GBR,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2021,2016,2.11,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1071,Evraz,United Kingdom,GBR,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2021,2017,2.02,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1071,Evraz,United Kingdom,GBR,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2021,2018,2.005,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1071,Evraz,United Kingdom,GBR,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2021,2019,1.94,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1071,Evraz,United Kingdom,GBR,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2021,2020,1.95,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
1071,Evraz,United Kingdom,GBR,No,Not Aligned,Not Aligned,Carbon intensity (tonnes of CO2 per tonne of steel),2021,2021,1.9,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
2375,Feng Hsin Iron & Steel,Taiwan,TWN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2021,0.37,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
2375,Feng Hsin Iron & Steel,Taiwan,TWN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2022,0.35,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
2375,Feng Hsin Iron & Steel,Taiwan,TWN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2023,0.34,TRUE,historical,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
2375,Feng Hsin Iron & Steel,Taiwan,TWN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2024,0.339617493,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
2375,Feng Hsin Iron & Steel,Taiwan,TWN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2025,0.339234986,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
2375,Feng Hsin Iron & Steel,Taiwan,TWN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2026,0.338852479,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
2375,Feng Hsin Iron & Steel,Taiwan,TWN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2027,0.338469972,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
2375,Feng Hsin Iron & Steel,Taiwan,TWN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2028,0.338087464,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
2375,Feng Hsin Iron & Steel,Taiwan,TWN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2029,0.337704957,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
2375,Feng Hsin Iron & Steel,Taiwan,TWN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2030,0.33732245,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
2375,Feng Hsin Iron & Steel,Taiwan,TWN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2031,0.320456328,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
2375,Feng Hsin Iron & Steel,Taiwan,TWN,No,1.5 Degrees,1.5 Degrees,Carbon intensity (tonnes of CO2 per tonne of steel),2023,2032,0.303590205,FALSE,projected,TPI,Latest_CP_Assessments.csv,https://www.transitionpathwayinitiative.org/sectors/steel,2026-02-23
