company,year,intensity_tco2_per_t,is_historical,alignment_2050,source,scenario,emissions_mt_co2,production_mt,projection_method,cagr_applied
Acerinox,2016,0.924755152,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2017,0.930740131,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2018,0.989485468,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2019,1.232366124,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2020,1.225537406,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2021,1.117391722,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2022,1.153173125,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2023,1.07959003,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2024,1.036637048,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2025,0.965733085,False,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2026,0.894829122,False,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2027,0.82392516,False,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2028,0.753021197,False,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2029,0.682117235,False,National Pledges,tpi,tpi_intensity_pathway,,,,
Acerinox,2030,0.611213272,False,National Pledges,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2013,1.98019802,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2014,1.94358242,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2015,1.96801436,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2016,1.972082365,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2017,1.963794881,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2018,1.939743673,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2019,1.951920186,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2020,1.797922463,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2021,1.87804984,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2022,1.871154726,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2023,1.851979346,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2024,1.730915371,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2025,1.684897435,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2026,1.638879499,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2027,1.592861563,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2028,1.546843627,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2029,1.500825691,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2030,1.454807755,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2031,1.382067367,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2032,1.309326979,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2033,1.236586591,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2034,1.163846204,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2035,1.091105816,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2036,1.018365428,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2037,0.945625041,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2038,0.872884653,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2039,0.800144265,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2040,0.727403877,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2041,0.65466349,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2042,0.581923102,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2043,0.509182714,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2044,0.436442326,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2045,0.363701939,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2046,0.290961551,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2047,0.218221163,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2048,0.145480775,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2049,0.072740388,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Arcelor Mittal,2050,0.0,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2019,1.91,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2020,1.87,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2021,1.87,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2022,1.861,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2023,2.04,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2024,1.9998,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2025,1.9596,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2026,1.92978,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2027,1.89996,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2028,1.87014,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2029,1.84032,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2030,1.8105,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2031,1.7466,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2032,1.6827,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2033,1.6188,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2034,1.5549,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2035,1.491,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2036,1.3916,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2037,1.2922,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2038,1.1928,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2039,1.0934,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2040,0.994,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2041,0.8946,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2042,0.7952,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2043,0.6958,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2044,0.5964,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2045,0.497,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2046,0.3976,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2047,0.2982,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2048,0.1988,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2049,0.0994,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Baoshan Iron & Steel,2050,0.0,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2013,2.1,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2014,2.04,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2015,1.828,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2016,1.637,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2017,1.635,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2018,1.628,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2019,1.623,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2020,1.606,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2021,1.576,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2022,1.504,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2023,1.443,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2024,1.442886667,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2025,1.442773333,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2026,1.44266,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2027,1.442546667,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2028,1.442433333,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2029,1.44232,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2030,1.373638095,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2031,1.30495619,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2032,1.236274286,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2033,1.167592381,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2034,1.098910476,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2035,1.030228571,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2036,0.961546667,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2037,0.892864762,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2038,0.824182857,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2039,0.755500952,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2040,0.686819048,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2041,0.618137143,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2042,0.549455238,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2043,0.480773333,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2044,0.412091429,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2045,0.343409524,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2046,0.274727619,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2047,0.206045714,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2048,0.13736381,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2049,0.068681905,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Bluescope Steel,2050,0.0,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
CAP,2019,2.262843842,True,Not Aligned,tpi,tpi_intensity_pathway,,,,
CAP,2020,2.312986567,True,Not Aligned,tpi,tpi_intensity_pathway,,,,
CAP,2021,2.093390148,True,Not Aligned,tpi,tpi_intensity_pathway,,,,
CAP,2022,3.021974538,True,Not Aligned,tpi,tpi_intensity_pathway,,,,
CAP,2023,2.395131721,True,Not Aligned,tpi,tpi_intensity_pathway,,,,
CAP,2024,3.335522642,True,Not Aligned,tpi,tpi_intensity_pathway,,,,
CAP,2025,3.280712985,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
CAP,2026,3.225903327,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
CAP,2027,3.171093669,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
CAP,2028,3.116284011,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
CAP,2029,3.061474354,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
CAP,2030,3.006664696,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
Carpenter Tech,2019,0.24,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Carpenter Tech,2020,0.22,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Carpenter Tech,2021,0.18,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Carpenter Tech,2022,0.21,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Carpenter Tech,2023,0.2,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Carpenter Tech,2024,0.21,True,National Pledges,tpi,tpi_intensity_pathway,,,,
China Steel,2013,2.412,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2014,2.254,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2015,2.29,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2016,2.32,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2017,2.315,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2018,2.343,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2019,2.269,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2020,2.376,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2021,2.299,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2022,2.326,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2023,2.326,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2024,2.45562562,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2025,2.58525124,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2026,2.466421685,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2027,2.34759213,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2028,2.228762575,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2029,2.10993302,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2030,1.991103464,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2031,1.891548291,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2032,1.791993118,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2033,1.692437945,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2034,1.592882771,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2035,1.493327598,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2036,1.393772425,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2037,1.294217252,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2038,1.194662079,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2039,1.095106905,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2040,0.995551732,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2041,0.895996559,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2042,0.796441386,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2043,0.696886213,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2044,0.597331039,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2045,0.497775866,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2046,0.398220693,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2047,0.29866552,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2048,0.199110346,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2049,0.099555173,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
China Steel,2050,0.0,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2020,1.813045269,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2021,1.765364167,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2022,1.693853725,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2023,1.475233895,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2024,1.438353047,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2025,1.4014722,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2026,1.364591353,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2027,1.327710505,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2028,1.290829658,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2029,1.253948811,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2030,1.217067963,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2031,1.180187116,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2032,1.143306268,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2033,1.106425421,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2034,1.069544574,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2035,1.032663726,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2036,0.963819478,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2037,0.894975229,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2038,0.826130981,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2039,0.757286733,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2040,0.688442484,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2041,0.619598236,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2042,0.550753987,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2043,0.481909739,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2044,0.413065491,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2045,0.344221242,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2046,0.275376994,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2047,0.206532745,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2048,0.137688497,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2049,0.068844248,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Cleveland-Cliffs,2050,0.0,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Commercial Metals,2019,0.481,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Commercial Metals,2020,0.464,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Commercial Metals,2021,0.451,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Commercial Metals,2022,0.413,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Commercial Metals,2023,0.42,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Commercial Metals,2024,0.42,True,National Pledges,tpi,tpi_intensity_pathway,,,,
Commercial Metals,2025,0.414133333,False,National Pledges,tpi,tpi_intensity_pathway,,,,
Commercial Metals,2026,0.408266667,False,National Pledges,tpi,tpi_intensity_pathway,,,,
Commercial Metals,2027,0.4024,False,National Pledges,tpi,tpi_intensity_pathway,,,,
Commercial Metals,2028,0.396533333,False,National Pledges,tpi,tpi_intensity_pathway,,,,
Commercial Metals,2029,0.390666667,False,National Pledges,tpi,tpi_intensity_pathway,,,,
Commercial Metals,2030,0.3848,False,National Pledges,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2019,2.09395351,True,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2020,1.874967267,True,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2021,1.970999693,True,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2022,1.880063222,True,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2023,2.260209862,True,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2024,1.98181108,True,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2025,1.964262642,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2026,1.946714204,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2027,1.929165766,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2028,1.911617329,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2029,1.894068891,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2030,1.876520453,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2031,1.834819999,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2032,1.793119544,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2033,1.75141909,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2034,1.709718635,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
Companhia Siderurgica Nacional (Steel),2035,1.668018181,False,Not Aligned,tpi,tpi_intensity_pathway,,,,
Daido Steel,2013,0.724,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2014,0.803,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2015,0.787,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2016,0.752,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2017,0.711,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2018,0.689,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2019,0.717,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2020,0.713,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2021,0.597,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2022,0.598,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2023,0.56615,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2024,0.5343,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2025,0.50245,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2026,0.4706,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2027,0.44345,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2028,0.4163,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2029,0.38915,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2030,0.362,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2031,0.3439,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2032,0.3258,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2033,0.3077,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2034,0.2896,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2035,0.2715,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2036,0.2534,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2037,0.2353,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2038,0.2172,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2039,0.1991,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2040,0.181,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2041,0.1629,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2042,0.1448,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2043,0.1267,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2044,0.1086,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2045,0.0905,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2046,0.0724,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2047,0.0543,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2048,0.0362,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2049,0.0181,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Daido Steel,2050,0.0,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2022,2.24,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2023,2.2,True,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2024,2.125714286,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2025,2.051428571,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2026,1.977142857,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2027,1.902857143,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2028,1.828571429,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2029,1.754285714,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2030,1.68,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2031,1.6464,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2032,1.6128,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2033,1.5792,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
Erdemir,2034,1.5456,False,1.5 Degrees,tpi,tpi_intensity_pathway,,,,
